,isExoplanet,loc_rowid,toi,tid,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_rad
7342,PC,0.954301910345532,0.9904613530872418,0.1342684394603676,0.8863447505990485,0.9697271548020605,1.0,0.004070265638388842,1.0,1.0,0.005172665834541967,1.0,1.0,0.07053478848769561,1.0,1.0,0.0094379099200215,1.0,0.20487487183780653,0.1956390011296785,1.0,0.007110993227297657,0.003749681838862345,1.0,0.03751922719142282,5.913404454175823e-05,0.0842770770063332,0.6792396080818427,0.010071406270457545,1.0,0.01934787397091306,1.0,1.0,0.18163580869806048,0.01944185541717303,1.0,1.0,0.06921377039697939
5739,PC,0.7459464265149833,0.7986937640531585,0.21041371400651457,0.9365184653414721,0.8456958833827368,1.0,0.4586546700942373,1.0,1.0,0.48128282112694826,1.0,0.7870886749214738,0.01342926562870644,1.0,1.0,0.00023313406105674914,1.0,0.0814710508020924,0.10505129243539159,1.0,0.06988678939386678,0.028377941820198642,1.0,0.286001671347624,0.0009776389545529598,0.17672757742922893,0.7627043567672448,0.030214218811372626,1.0,0.04985670530861975,1.0,1.0,0.27933814401020524,0.036207060978021205,1.0,1.0,0.13897960585586047
264,PC,0.034314315490495836,0.15244104329136426,0.07153661009923781,0.20601284073978632,0.0837671731070184,1.0,0.4539417309339976,1.0,1.0,0.6103745684759521,1.0,0.8232383489556379,0.03144291878186926,1.0,1.0,0.003239759538133444,1.0,0.6515182348086991,0.015905564978030293,1.0,0.06679829922142287,0.0023406086566356834,1.0,0.4316060267531448,0.00027379184997944144,0.11548965264574336,0.5886360492016105,0.010071406270457545,1.0,0.03364153961444428,1.0,1.0,0.30374863867448665,0.006343332667266349,1.0,1.0,0.21434157628032033
5738,PC,0.7458164480472164,0.7985586212842832,0.10161778760999522,0.9366488076500397,0.7797113440921303,1.0,0.00728363324764319,1.0,1.0,0.006522056921813784,1.0,1.0,0.005618366232418001,1.0,1.0,3.2156422214724014e-05,1.0,0.022952059473277643,0.04910006059480258,1.0,0.005717271417375686,0.005853332311730622,1.0,0.11400478578754612,0.0070950830767102,0.2944248746277287,0.5615832121764291,0.010071406270457545,1.0,0.0363748761489364,1.0,1.0,0.28612826769985233,0.02019269124675983,1.0,1.0,0.1561351391654214
5452,PC,0.7086426062658459,0.7639620724522006,0.06874498928456398,0.6787868076275457,0.631888918207791,1.0,0.002784918594687102,1.0,1.0,0.003148579203634241,1.0,0.728860211552202,0.01735340168904274,1.0,1.0,0.0008601842942438673,1.0,0.09239225976265962,0.1092381193078166,1.0,0.05508068196544885,0.000541025663673197,1.0,0.23357581944543465,0.0011795578579255547,0.1854458957402289,0.7631349820470936,0.013428541693943393,1.0,0.07469570102258043,1.0,1.0,0.30093450963422175,0.020943527076346623,1.0,1.0,0.11953666810502475
5747,PC,0.7469862542571196,0.7997749062041611,0.06379149064287579,0.9877132198744879,0.721964698636777,1.0,0.006426735218508696,1.0,1.0,0.0035983762327248467,1.0,1.0,0.01991966209675473,1.0,1.0,0.003794457821337433,1.0,0.3146221415640774,0.06023313774508054,1.0,0.01865040921382135,0.00391610990650241,1.0,0.23827946507624195,0.0014111474067652762,0.1774179487803361,0.5203197409162303,0.010071406270457545,1.0,0.03442245416071825,1.0,1.0,0.2594864629453341,0.01726922408049634,1.0,1.0,0.21325278320329571
5783,PC,0.7516654790967326,0.8039643320392962,0.17239239152121827,0.23458143030306094,0.8891440217301677,1.0,0.003213367609254348,1.0,1.0,0.004273071776360756,1.0,0.8000096175801514,0.014027229218852926,1.0,1.0,0.03543637728062586,1.0,0.2834899388934301,0.03705935550270783,1.0,0.037776088648704936,0.005977871400465517,1.0,0.30158909705731696,0.00632322050128522,0.261187545064858,0.6372775669232222,0.015107109405686315,1.0,0.061827970693311876,1.0,1.0,0.3239454843602481,0.02111238526185157,1.0,1.0,0.19959124874075984
7510,PC,0.976138292930393,0.09581622313260396,0.19724437217198112,0.17463924285127114,0.1151151660439696,1.0,0.0049271636675233335,1.0,1.0,0.006746955436359087,1.0,0.16362531952223233,0.04973063858051587,1.0,1.0,0.009478105447789903,1.0,0.2759797447032763,0.21172539896653506,1.0,0.0019388811745019222,0.001040065247779142,1.0,0.04492544350635917,0.0003139272159126316,0.11974127875544772,0.5635927968157246,0.010071406270457545,1.0,0.03064238291484327,1.0,1.0,0.2731695052527078,0.006161071263441759,1.0,1.0,0.14705986204466368
5503,PC,0.7152715081219644,0.0647333862912797,0.04137803438661178,0.3422809778483083,0.24962535034424013,1.0,0.014781491002570004,1.0,1.0,0.013493910872718173,1.0,0.8401232147528237,0.01124919003963072,1.0,1.0,0.00020901674439570612,1.0,0.1534809473174902,0.07688536620271413,1.0,0.020814952446195703,0.03755043405781466,1.0,0.2628232365900555,0.9004897987079465,1.0,0.47119975066145303,0.010071406270457545,1.0,0.04610660664258613,1.0,1.0,0.7875600407255987,0.05861312039902042,1.0,1.0,0.16757216137179534
5454,PC,0.7089025632013799,0.7642323579899511,0.03704268153006659,0.7069112990660071,0.7325708869984905,1.0,0.4586546700942373,1.0,1.0,0.48128282112694826,1.0,0.7315453900743738,0.037684163754023184,1.0,1.0,0.06399931931285448,1.0,0.05191954420291049,0.07460164245411866,1.0,0.1342720718346554,0.005460809325916298,1.0,0.18196182702923264,8.504131551680165e-06,0.0492221721308541,0.8996144874072408,0.011749973982200469,1.0,0.06113756520080682,1.0,1.0,0.06686385688833069,0.024378201615945803,1.0,1.0,0.05091453486678109
